t,o,h,l,c,v
2025-11-03T01:37:57+00:00,26097.25,26097.25,26097.25,26097.25,1
2025-11-03T01:37:54+00:00,26097.25,26098.5,26096.0,26097.0,43
2025-11-03T01:37:51+00:00,26098.0,26098.0,26097.5,26097.5,5
2025-11-03T01:37:48+00:00,26099.0,26099.0,26099.0,26099.0,1
2025-11-03T01:37:42+00:00,26098.5,26098.5,26098.25,26098.25,3
2025-11-03T01:37:36+00:00,26098.75,26098.75,26098.75,26098.75,1
2025-11-03T01:37:21+00:00,26098.25,26098.5,26098.25,26098.5,2
2025-11-03T01:37:18+00:00,26099.75,26099.75,26099.75,26099.75,1
2025-11-03T01:37:15+00:00,26100.5,26100.5,26099.75,26099.75,3
2025-11-03T01:37:12+00:00,26099.5,26100.25,26099.5,26100.25,2
2025-11-03T01:37:06+00:00,26100.75,26100.75,26100.5,26100.5,4
2025-11-03T01:37:03+00:00,26101.25,26101.75,26101.0,26101.75,5
2025-11-03T01:37:00+00:00,26100.75,26102.25,26100.75,26101.5,9
2025-11-03T01:36:57+00:00,26099.75,26100.75,26099.75,26100.75,4
2025-11-03T01:36:54+00:00,26099.75,26099.75,26099.75,26099.75,1
2025-11-03T01:36:51+00:00,26099.75,26099.75,26098.75,26098.75,2
2025-11-03T01:36:48+00:00,26098.5,26099.25,26097.75,26099.25,9
2025-11-03T01:36:42+00:00,26097.5,26097.5,26097.25,26097.5,3
2025-11-03T01:36:36+00:00,26098.25,26098.75,26098.25,26098.75,3
2025-11-03T01:36:33+00:00,26098.75,26098.75,26097.75,26098.0,6
2025-11-03T01:36:30+00:00,26097.5,26097.75,26096.75,26097.75,13
2025-11-03T01:36:27+00:00,26098.0,26098.0,26097.75,26097.75,3
2025-11-03T01:36:24+00:00,26099.0,26099.25,26098.0,26098.0,6
2025-11-03T01:36:21+00:00,26099.0,26099.25,26098.5,26098.5,4
2025-11-03T01:36:18+00:00,26100.0,26100.0,26098.75,26098.75,8
2025-11-03T01:36:15+00:00,26100.5,26100.5,26100.5,26100.5,1
2025-11-03T01:36:12+00:00,26101.25,26101.25,26100.5,26100.75,11
2025-11-03T01:36:03+00:00,26101.0,26101.0,26101.0,26101.0,1
2025-11-03T01:36:00+00:00,26101.5,26101.5,26101.25,26101.25,3
2025-11-03T01:35:57+00:00,26103.0,26103.0,26101.5,26101.5,5
2025-11-03T01:35:54+00:00,26101.25,26103.0,26101.25,26103.0,16
2025-11-03T01:35:51+00:00,26100.0,26100.0,26100.0,26100.0,1
2025-11-03T01:35:45+00:00,26099.75,26099.75,26099.75,26099.75,1
2025-11-03T01:35:42+00:00,26100.5,26100.5,26100.0,26100.0,3
2025-11-03T01:35:39+00:00,26100.5,26100.5,26100.5,26100.5,1
2025-11-03T01:35:36+00:00,26100.5,26100.5,26100.5,26100.5,1
2025-11-03T01:35:30+00:00,26100.75,26100.75,26100.75,26100.75,1
2025-11-03T01:35:27+00:00,26100.5,26100.5,26100.5,26100.5,1
2025-11-03T01:35:24+00:00,26101.25,26101.25,26101.25,26101.25,1
2025-11-03T01:35:21+00:00,26101.0,26101.0,26101.0,26101.0,2
2025-11-03T01:35:18+00:00,26100.75,26100.75,26100.75,26100.75,1
2025-11-03T01:35:15+00:00,26101.25,26101.75,26100.25,26100.75,11
2025-11-03T01:35:12+00:00,26099.75,26100.75,26098.75,26100.0,34
2025-11-03T01:35:09+00:00,26101.0,26101.0,26100.0,26100.0,27
2025-11-03T01:35:06+00:00,26102.0,26102.25,26102.0,26102.25,3
2025-11-03T01:35:00+00:00,26103.75,26104.5,26103.5,26103.5,7
2025-11-03T01:34:57+00:00,26103.5,26103.5,26103.5,26103.5,1
2025-11-03T01:34:51+00:00,26102.25,26102.25,26102.25,26102.25,1
2025-11-03T01:34:48+00:00,26102.25,26102.5,26101.75,26101.75,8
2025-11-03T01:34:45+00:00,26103.0,26103.25,26103.0,26103.25,3
2025-11-03T01:34:30+00:00,26103.0,26103.0,26103.0,26103.0,1
2025-11-03T01:34:27+00:00,26105.0,26105.0,26104.25,26104.25,2
2025-11-03T01:34:21+00:00,26105.0,26105.0,26105.0,26105.0,1
2025-11-03T01:34:15+00:00,26103.75,26104.0,26103.75,26104.0,4
2025-11-03T01:34:12+00:00,26102.75,26102.75,26102.5,26102.5,4
2025-11-03T01:34:09+00:00,26102.75,26103.25,26102.5,26102.5,7
2025-11-03T01:34:06+00:00,26103.75,26103.75,26103.5,26103.5,2
2025-11-03T01:34:00+00:00,26103.75,26103.75,26103.75,26103.75,1
2025-11-03T01:33:51+00:00,26103.5,26103.5,26103.0,26103.25,5
2025-11-03T01:33:42+00:00,26105.25,26105.25,26105.25,26105.25,1
2025-11-03T01:33:39+00:00,26105.5,26105.5,26104.75,26104.75,2
2025-11-03T01:33:36+00:00,26105.5,26105.5,26105.5,26105.5,1
2025-11-03T01:33:33+00:00,26104.75,26105.0,26104.75,26105.0,3
