t,o,h,l,c,v
2025-11-03T01:03:03+00:00,61.37,61.37,61.37,61.37,4
2025-11-03T01:03:00+00:00,61.36,61.38,61.36,61.38,6
2025-11-03T01:02:57+00:00,61.36,61.36,61.36,61.36,2
2025-11-03T01:02:54+00:00,61.37,61.37,61.36,61.36,2
2025-11-03T01:02:42+00:00,61.37,61.37,61.37,61.37,11
2025-11-03T01:02:39+00:00,61.37,61.37,61.36,61.36,2
2025-11-03T01:02:36+00:00,61.37,61.37,61.36,61.37,6
2025-11-03T01:02:33+00:00,61.36,61.36,61.36,61.36,5
2025-11-03T01:02:30+00:00,61.35,61.35,61.35,61.35,4
2025-11-03T01:02:27+00:00,61.35,61.36,61.35,61.36,2
2025-11-03T01:02:24+00:00,61.37,61.37,61.35,61.36,6
2025-11-03T01:02:21+00:00,61.34,61.36,61.34,61.36,9
2025-11-03T01:02:18+00:00,61.34,61.34,61.34,61.34,2
2025-11-03T01:02:12+00:00,61.34,61.35,61.34,61.35,6
2025-11-03T01:02:09+00:00,61.33,61.33,61.33,61.33,3
2025-11-03T01:02:03+00:00,61.31,61.33,61.31,61.33,4
2025-11-03T01:02:00+00:00,61.3,61.32,61.3,61.32,3
2025-11-03T01:01:57+00:00,61.29,61.29,61.29,61.29,4
2025-11-03T01:01:51+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:01:48+00:00,61.3,61.3,61.29,61.29,2
2025-11-03T01:01:45+00:00,61.29,61.3,61.29,61.3,3
2025-11-03T01:01:36+00:00,61.29,61.29,61.29,61.29,1
2025-11-03T01:01:33+00:00,61.31,61.31,61.31,61.31,1
2025-11-03T01:01:30+00:00,61.29,61.29,61.29,61.29,3
2025-11-03T01:01:24+00:00,61.28,61.28,61.28,61.28,2
2025-11-03T01:01:21+00:00,61.26,61.29,61.26,61.29,15
2025-11-03T01:01:18+00:00,61.26,61.26,61.26,61.26,1
2025-11-03T01:01:15+00:00,61.27,61.27,61.27,61.27,1
2025-11-03T01:01:12+00:00,61.26,61.27,61.25,61.25,7
2025-11-03T01:01:09+00:00,61.28,61.28,61.27,61.27,2
2025-11-03T01:01:06+00:00,61.27,61.29,61.27,61.29,7
2025-11-03T01:01:03+00:00,61.3,61.3,61.27,61.27,11
2025-11-03T01:01:00+00:00,61.29,61.3,61.29,61.3,12
2025-11-03T01:00:57+00:00,61.29,61.29,61.29,61.29,5
2025-11-03T01:00:54+00:00,61.29,61.3,61.29,61.29,5
2025-11-03T01:00:51+00:00,61.29,61.29,61.29,61.29,4
2025-11-03T01:00:48+00:00,61.3,61.3,61.28,61.28,7
2025-11-03T01:00:45+00:00,61.3,61.3,61.3,61.3,7
2025-11-03T01:00:42+00:00,61.33,61.33,61.3,61.3,29
2025-11-03T01:00:39+00:00,61.35,61.35,61.33,61.33,100
2025-11-03T01:00:36+00:00,61.37,61.37,61.36,61.36,9
2025-11-03T01:00:33+00:00,61.37,61.37,61.37,61.37,3
2025-11-03T01:00:30+00:00,61.38,61.38,61.37,61.38,13
2025-11-03T01:00:27+00:00,61.36,61.38,61.36,61.38,19
2025-11-03T01:00:24+00:00,61.36,61.36,61.34,61.35,16
2025-11-03T01:00:21+00:00,61.34,61.35,61.34,61.35,20
2025-11-03T01:00:18+00:00,61.32,61.35,61.32,61.34,27
2025-11-03T01:00:15+00:00,61.31,61.32,61.31,61.32,6
2025-11-03T01:00:12+00:00,61.31,61.31,61.3,61.31,14
2025-11-03T01:00:06+00:00,61.3,61.32,61.3,61.31,26
2025-11-03T01:00:03+00:00,61.29,61.3,61.28,61.29,19
2025-11-03T01:00:00+00:00,61.27,61.3,61.26,61.29,66
2025-11-03T00:59:51+00:00,61.27,61.27,61.26,61.26,10
2025-11-03T00:59:48+00:00,61.25,61.25,61.25,61.25,1
